,sm2codsr1607513,sm2codsr1141205,sm2codsr1565968,sm2codsr1700094,sm2codsr1420804,sm2codsr1825743,sm2codsr1226591,sm2codsr1860946,sm2codsr1777651,sm2codsr154280,sm2codsr131814,sm2codsr1588247,sm2codsr1268317,sm2codsr1277992,sm2codsr1794301,sm2codsr123342,sm2codsr1677822,sm2codsr1448680,sm2codsr1550128,sm2codsr1510340,sm2codsr1664298,sm2codsr1571876,sm2codsr1821026,sm2codsr1692479,sm2codsr1676043,sm2codsr1792645,sm2codsr1595801,sm2codsr1684705,sm2codsr1117728,sm2codsr1358791,sm2codsr1413907,sm2codsr1649260,sm2codsr1485533,sm2codsr1379814,sm2codsr1231497,sm2codsr1161760,sm2codsr1129238,sm2codsr1678504,sm2codsr1495497,sm2codsr1609492,sm2codsr1855524,sm2codsr1387658,sm2codsr1563503,sm2codsr1488798,sm2codsr1616839,sm2codsr1245425,sm2codsr1394164,sm2codsr198670,sm2codsr1573629,sm2codsr1712716,sm2codsr1854455,sm2codsr125524,sm2codsr1701904,sm2codsr1136116,sm2codsr134873,sm2codsr1830606,sm2codsr1201711,sm2codsr1731861,sm2codsr154436,sm2codsr1562755,sm2codsr1604761,sm2codsr1348291,sm2codsr1593158,sm2codsr1842847,sm2codsr1693399,sm2codsr1668933,sm2codsr1617067,sm2codsr1411738,sm2codsr1803498,sm2codsr1283548,sm2codsr1152494,sm2codsr1441074,sm2codsr1680436,sm2codsr1232004,sm2codsr1690075,sm2codsr13545,sm2codsr1789293,sm2codsr1841394,sm2codsr1702928,sm2codsr1271790,sm2codsr1327257,sm2codsr1307682,sm2codsr1827632,sm2codsr1176721,sm2codsr1293924,sm2codsr1133934,sm2codsr1594520,sm2codsr1863352,sm2codsr126845,sm2codsr1157658,sm2codsr1863199,sm2codsr1851206,sm2codsr1797864,sm2codsr1634016,sm2codsr1188898,sm2codsr1710679,sm2codsr1105613,sm2codsr1568286,sm2codsr1173127,sm2codsr1499519,sm2codsr122070,sm2codsr1142955,sm2codsr1706896,sm2codsr1485556,sm2codsr1286985,sm2codsr1795963,sm2codsr169156,sm2codsr1123541,sm2codsr1834747,sm2codsr1854964,sm2codsr1614209,sm2codsr2707693,sm2codsr2545093,sm2codsr2583581,sm2codsr2356988,sm2codsr2419426,sm2codsr2250477,sm2codsr2741941,sm2codsr2455676,sm2codsr2222036,sm2codsr2230221,sm2codsr2182422,sm2codsr2479637,sm2codsr261239,sm2codsr241558,sm2codsr2514885,sm2codsr2283852,sm2codsr2468587,sm2codsr2114374,sm2codsr2232925,sm2codsr2842332,sm2codsr22450,sm2codsr2860955,sm2codsr2347703,sm2codsr2243573,sm2codsr2521407,sm2codsr2713752,sm2codsr2178244,sm2codsr2760479,sm2codsr2207747,sm2codsr2530694,sm2codsr212387,sm2codsr2134716,sm2codsr2625230,sm2codsr2254596,sm2codsr2152332,sm2codsr2362080,sm2codsr2583518,sm2codsr2793896,sm2codsr254085,sm2codsr2670111
Otu11_Ruminococcaceae98%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025167785234899327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otu12_Bacteroidaceae100%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014396887159533073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42801707411719053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022559541074478712,0.0,0.0,0.0,0.0,0.0,7.524171400624506e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006576864053784132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004035776614310645,0.0,0.028400597907324365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otu13_Ruminococcaceae75%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014007782101167316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4358755754756048e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otu14_Lachnospiraceae98%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03697962798937113,0.0,0.0,0.0,0.0007779608273842211,5.2787162162162165e-05,0.0,0.0,0.0,0.03147785879423795,0.1623097582811101,0.876621504756414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026043661432401378,0.0,0.0,0.0,0.0,0.002310164724789072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002179648961798784,0.0,0.06305160213087382,0.0,0.0,0.008038585209003215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07778369738945125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008710801393728223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006904839943188025,0.0,0.05110339323079578,0.0,0.0,0.0,0.0,0.0,0.0,0.0027768981560421895,0.0,0.0,0.0,0.0,0.0011466574934067195,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01583710407239819,0.0,0.0,0.0,0.0,0.0,0.0
Otu15_Lachnospiraceae99%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018086816720257234,0.0,0.0,0.0,0.0,0.0,0.00022815423226100844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15138966701580883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1592356687898089,0.0
Otu16_Lachnospiraceae100%,0.0,0.0,0.0,0.0,0.0,0.04120626151012891,1.4126488578733984e-05,0.32884402255095646,0.0,0.0,0.0,0.0034796912564848794,0.0023338824821526635,0.017736486486486486,0.0,0.0,3.309504898067249e-05,0.0,0.0007162041181736795,0.0,0.0,0.0,0.0,0.0,0.0005904059040590406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002796420581655481,0.34943752511048615,0.0,0.0,0.0,0.043243243243243246,0.0,0.003091306642539395,0.0,0.0,0.0,0.0,0.0,0.043275632490013316,0.0,0.0,0.0,0.0,0.06753589217697041,0.058267563090714215,0.0,0.0637037037037037,0.0,0.1267605633802817,0.3479408053229322,0.0,0.0,0.0,0.03659849300322928,0.0,0.0,0.0,0.0031746031746031746,0.03994082840236687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006726457399103139,0.0,0.0,0.0,0.0,0.0,0.007111412123264477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0422102839600921,0.0,0.0,0.04028436018957346,0.0,0.9861337683523654,0.0,0.0,0.0022988505747126436,0.0,0.0,0.058935361216730035,0.0,0.0,0.029548989113530325,0.0,0.0032733224222585926,0.038857142857142854,0.04383116883116883,0.0,0.4109947643979058,0.0,0.05841121495327103,0.0,0.0,0.0,0.0,0.0015102824114554352,0.0,0.0,0.001128625710093676,0.0,0.0,0.0,0.0,0.0,0.0,3.318951211417192e-05,0.04662265851460307,0.0,0.0,0.0006234413965087282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011312217194570135,0.0,0.0,0.0,0.0,0.05732484076433121,0.8278260869565217
Otu17_Ruminococcaceae80%,0.0,0.06190047496352404,0.0,0.0,0.0,0.0,0.1730071056237551,0.023755601599768708,0.0,0.0,0.015994347379239465,0.012779956978362646,4.576240161083654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001365747063643813,0.0,0.0002952029520295203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006618620385350787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07972204674668351,0.0,0.0,0.0,0.0,0.012451361867704281,0.0,0.023293290360386756,0.023969599532300497,0.0,0.02148148148148148,0.07828434313137372,0.00782472613458529,0.0,0.026403707296044833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023036825290062218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023023791250959325,0.0,0.0,0.0,0.0,0.0,0.0,0.0015325670498084292,0.15862068965517243,0.0,0.00872093023255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028037383177570093,0.0,0.0,0.0,0.0,0.004485425206954112,0.016107099315389665,0.0,0.0,0.0,0.0,0.0005565674964582068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002791346824842987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020244866480285356,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Otu18_Lachnospiraceae98%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015744157441574416,0.0,0.0,0.00047177229124076113,0.0,0.0,0.0020444671607462305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245136186770428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035223026158861415,0.0,0.0,0.0,0.0,0.0034924330616996507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.652244708071645e-05,0.09967320261437909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otu19_Christensenellaceae13%,0.05439615721657849,3.104336758451557e-05,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.028471001757469243,0.0,0.7653422750854106,0.0,5.2787162162162165e-05,0.0,0.00665474060822898,0.0,0.0,0.0,0.0,0.0,0.0,0.0013657470636438131,0.0,0.009298892988929889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006152125279642058,0.0,0.0,0.0,0.0,0.0,0.0,0.004448465656337179,0.4580212849822625,0.0,0.0,0.00012634238787113077,0.0,0.0006657789613848203,0.0,0.0,0.004280155642023347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45294270158154004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002242152466367713,0.0,0.0,0.0,0.0,0.0,0.006434134778191669,0.0,0.0,0.0,0.0,0.0,0.004623513870541612,0.0,0.0,0.0,0.0,0.0,0.42168674698795183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009819967266775777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9292408933794204,0.0,0.00016411891587733284,0.0,0.0,0.0,0.0,5.059704513256426e-05,0.0,0.0,0.27558724832214765,0.0,4.8717511509512096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014887183065829263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9164383561643835,0.0,0.0,0.0
Otu20_Ruminococcaceae100%,3.245594106001104e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064928209459459455,0.0,0.020536672629695885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02002460024600246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02774108322324967,0.0,0.0,0.0,0.0020161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002617801047120419,0.0,0.0,0.0,0.0,0.0,0.0,0.0002498211507670645,0.0,0.0,0.0,0.0,0.0,0.0013155231734466707,0.0,0.0,0.0,3.318951211417192e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7510845464185867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otu21_Lachnospiraceae100%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000351493848857645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02529182879377432,0.0,0.001464986815118664,0.0017538731365097924,0.0,0.002962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002336448598130841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otu22_Lachnospiraceae97%,0.0,0.016763418495638407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015788028555738604,0.0,0.0,0.0,0.6923815197246492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008462484624846249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8937282229965157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02356020942408377,0.0,0.0
Otu23_Erysipelotrichaceae100%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009200102223358037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021785799475232567,0.0,0.0,0.0,0.0,0.008537058595265812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10180995475113122,0.0,0.0,0.0,0.0,0.0,0.0
Otu24_Porphyromonadaceae96%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005701013513513513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84009840098401e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018481848184818482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003385877130281028,0.0,0.0,0.0,0.0,0.0002844815324071879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007635253054101221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052173913043478265
Otu25_Lachnospiraceae100%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00420726306465899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051573892939711895,0.007699194270367055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005361930294906166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otu26_Ruminococcaceae28%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014311270125223614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036900369003690036,0.0,0.260466195059724,7.862871520679352e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8597285067873304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001464986815118664,9.743739647276625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038804811796662784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9080628272251309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5963161933998465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013089005235602094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001406733564662853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012583892617449664,0.0014935280451377365,0.0066499403210484006,0.0006477828160885696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006369426751592357,0.0
Otu27_Lachnospiraceae95%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003891050583657588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012057877813504824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076652826572979876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992893329580636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99216900382444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otu28_Lachnospiraceae98%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
